protein1,protein2,label
P04806,Q07729,0
Q02803,Q07349,0
P40084,Q04398,0
P25614,Q08818,0
P39518,Q08673,0
P06245,P0CF33,0
Q03824,Q12169,0
P46367,Q08419,0
P38880,P47818,0
P05318,P0CX30,1
P08593,P24482,0
P25303,P40572,0
P39972,P43132,0
P05737,P0C5R3,0
P21373,P53135,0
P47001,Q99321,0
P01098,P40308,0
P38303,Q12333,0
P46965,Q12133,1
P05749,Q07989,0
P01123,P38306,0
P38139,P40054,0
P46367,Q6Q5H1,0
P23833,Q06408,0
Q06537,Q08734,0
A0A023PZG4,P41835,0
Q03675,Q07951,0
P07280,P48240,1
P0C268,P32389,0
P15891,P18899,0
Q12000,Q870I1,0
P48837,P53842,0
P16658,Q06640,0
P18562,Q06822,0
P41911,Q02260,0
P38131,P39004,0
Q04305,Q99216,1
O13564,P00854,0
P21304,P38175,0
P53224,Q06504,0
P11986,P38907,0
P54964,Q04706,0
P47074,P50944,0
P61830,Q03323,1
P50263,P53744,0
P39542,P42944,0
P15365,Q03786,0
A0A023PXM7,Q12380,0
P33298,P48568,0
P25453,Q02959,0
Q06703,Q12159,0
Q08746,Q12523,0
P40359,P47010,0
P39003,Q01532,0
P36521,P87264,0
P06168,P25364,0
P40992,Q12415,0
P01119,P06778,0
P25606,Q04162,0
P25385,P53918,0
P43574,P47150,0
P25347,Q12365,0
P0C5R6,P38992,0
P11710,P53272,0
P25654,Q03151,0
Q03629,Q05867,0
Q02260,Q07930,1
P38328,Q00764,0
P20424,P28004,0
P39101,Q02336,0
P35203,Q08215,0
P27614,P36153,0
P38881,P50084,0
P32621,Q08503,0
P47028,P53864,0
P39704,P43574,0
O13514,P05317,0
P36068,P53871,0
P09007,Q03323,0
P36150,P47039,0
P08536,P32505,0
Q04083,Q06648,0
P80967,Q08157,0
P36105,P87262,1
Q08522,Q12345,0
P40063,Q12057,0
Q07896,Q99394,0
P38824,Q07651,0
Q07872,Q07978,0
P32366,P38204,0
P0CX40,Q99216,1
P25621,P36162,0
P51401,Q6B2U8,0
P39983,P45820,0
P38845,Q04673,0
A0A023PXP7,P38994,0
O13521,Q3E841,0
P13090,P53219,0
P25341,P38839,0
P02406,P38883,1
P32388,Q02260,0
P26783,Q08745,1
P47154,Q12132,0
Q03703,Q04838,0
P38715,P43550,0
P38864,P40452,0
P07703,P36070,1
P41921,P47180,0
P38957,P53826,0
P32461,P39525,0
P14064,P40971,0
P26793,Q12265,0
P39983,Q03630,0
P53079,Q02948,0
A0A023PZJ9,Q12165,0
P10659,Q02981,0
P38350,Q3E750,0
P42840,P53170,0
P38880,Q96VH4,0
P06779,Q12448,0
P08525,Q07410,0
P38280,P52923,0
P0CD99,P40970,0
A0A023PYD9,P53912,0
P15424,P38701,0
P20437,P53122,0
Q04922,Q8TGN6,0
P35733,P46963,0
P30952,P38178,0
P12687,P53881,1
P0CY00,P53174,0
P17214,P87272,0
P20434,Q03290,1
O13515,Q12248,0
O94742,P23638,1
P40472,P50874,0
P32830,Q08911,0
P46948,P48439,0
P39541,P43614,0
P33550,P38758,0
P0CX76,Q06336,0
P48365,P53769,0
P38705,P38708,0
P25610,P38225,0
P50080,Q99339,0
P07260,P36533,0
P40062,P40530,0
P36167,P38253,0
O14467,P0C0X0,1
P32472,Q07987,0
P28707,P48837,0
P38801,Q3E750,0
P39103,P53168,0
P09937,P53124,0
P26785,Q05583,0
P53321,Q00764,0
P38991,Q04408,0
Q03675,Q06629,0
P25374,Q99287,0
P33413,P47138,0
P25358,P38126,0
P05745,P39939,1
P24868,Q12108,0
P39726,P53286,0
P38893,P39715,0
Q05568,Q06152,0
P43603,P46654,0
P23833,Q08981,0
P36034,Q12497,0
A0A023PYI2,P25340,0
P53975,Q06636,0
P25573,Q07824,0
Q08976,Q12426,0
P0CX77,P53736,0
P0CL42,P85052,0
P47032,P53507,0
P40010,P47063,0
P37263,P53844,0
P38715,Q06892,0
P32191,P47040,0
P32435,P39727,0
A0A023PYK2,P46999,0
P32375,P38719,0
A2P2R3,Q12066,0
P30283,Q02784,0
P25354,Q03187,0
P45978,Q12336,0
P38627,Q12744,0
P0CX88,P47113,0
E9PAE3,P43623,0
Q08925,Q12010,0
A0A023PYH8,P29467,0
P23248,P32807,0
Q03879,Q99177,0
P25631,Q06325,0
O13567,Q3E842,0
P0CG63,P32584,0
Q12431,Q8TGQ2,0
P0CL33,Q12013,0
Q04067,Q12030,0
P38335,Q02895,0
A0A023PXF2,P53737,0
P38751,Q12306,0
P32469,P53040,0
Q03201,Q04598,1
P47137,P53163,0
P40351,P40959,0
P47771,Q08187,0
P38865,P40156,0
P20840,P32367,0
P16522,P36167,0
P50107,Q06449,0
P25640,P32616,0
P39684,Q06815,0
P43616,P53746,0
P09119,P40580,0
P40042,P43544,0
P39552,Q04377,0
P47096,Q12518,0
P38961,Q02821,1
P40969,P43554,0
P32776,Q6Q572,0
P25593,P50278,0
P0CX30,Q07950,0
A0A023PYG5,O13297,0
Q04329,Q12402,0
P42935,P50088,0
A0A023PZE1,P07257,0
Q03195,Q12375,0
P0C2H7,Q12374,0
P36153,P53341,0
P38282,P39990,1
P80210,Q06252,0
P40857,Q08492,0
P53864,Q12118,0
P27809,P53837,0
P32858,P38302,0
Q08961,Q8TGU7,0
P36102,Q08579,0
Q08929,Q7LHD1,0
Q05510,Q07786,0
P23724,P40302,1
P36093,P38818,0
P47147,Q3E7Z0,0
P05319,P0CE86,0
P32468,P39904,0
Q00539,Q08920,1
P07284,Q03441,0
P53092,P53249,0
P32832,P36151,0
P32806,Q04299,0
P43618,P53830,0
Q02201,Q04003,0
P16474,P32377,0
P36075,Q05451,0
P09201,Q06001,0
P32457,P46999,0
P50946,Q03219,0
P40070,Q12420,1
P34760,Q08789,0
P12688,P87274,0
P08466,P53189,0
P38712,Q05777,0
P40009,Q12251,0
A0A023PYD9,Q04934,0
P40167,Q07651,0
P25368,P38704,0
P32904,P53923,0
Q04806,Q12043,0
P37020,P40077,0
P38722,Q8TGS8,0
P07263,P38757,0
P38838,P39000,0
P42946,Q03281,0
P04449,P20081,1
P27705,P52553,0
O13529,P05748,0
P53980,Q05567,0
P40035,Q07747,0
P0CX42,P0CX49,1
P32458,P40460,0
P38783,P39938,0
P47005,P48567,0
P08018,Q04491,0
P41734,P46950,0
P38252,Q01590,0
Q06703,Q99382,0
P47119,P53754,0
P53259,Q08278,0
P03871,P42222,0
P32783,P46972,0
P53305,Q06199,0
P32375,Q06549,0
P04046,Q12473,0
P48510,P53208,0
P25344,P39077,0
P21269,Q05777,0
Q06057,Q3E793,0
P28789,P53205,0
P11412,P43544,0
P34233,P50875,0
P40260,P53882,0
P38063,Q06205,0
P05739,Q04934,0
P38836,Q08118,0
P32945,Q05637,0
Q02555,Q05788,0
P19454,P32462,0
P32419,P53887,0
P40499,Q12497,0
P80210,Q12464,0
P38241,Q12342,0
P14682,Q12426,0
Q3E817,Q8TGS1,0
P34232,P53923,0
P0CX29,P33199,0
P40302,Q04062,1
P33333,P53724,0
P11927,Q04869,0
O13511,P09938,0
P39105,Q12060,0
P0CL42,P53012,0
O13567,Q12138,0
Q08559,Q08905,0
P38833,Q03900,0
P53237,Q00772,0
P39713,Q07988,0
P46943,Q04434,0
P40470,Q12672,0
P25453,P32787,0
P04806,Q06506,0
Q01919,Q3E7Z1,0
P18544,P23585,0
Q2V2P1,Q3E7B7,0
Q03323,Q12198,0
A0A023PZE8,P38756,0
P42939,Q12460,0
P37299,Q04461,0
P38817,P47020,0
Q00453,Q02884,0
P25614,P32804,0
Q2V2P0,Q99258,0
P38709,P53189,0
P05756,Q00245,0
P45818,Q05518,0
P0CS90,P53720,0
P00729,P32475,0
A0A023PXC2,Q12048,0
P09620,Q3E794,0
Q08702,Q8TGR5,0
P25343,P47822,0
P39978,P52492,0
P15315,Q12448,0
P0C5L6,P38891,0
P46998,P47106,0
Q3E735,Q7LIF2,0
Q02647,Q05024,0
P38233,Q04516,0
P32487,Q12338,0
P40886,P43591,0
P38768,Q6B0X1,0
P60010,Q04210,0
P53146,Q06616,0
A0A023PXM2,Q99176,0
P32343,P53128,0
P53164,Q92316,0
P21373,P53723,0
P0C5L0,Q12207,0
P00729,P0CF18,0
P0C0V8,P32911,1
O13553,Q03081,0
P41733,P53063,0
P02309,P53300,0
P12612,P36149,0
P25443,P37298,0
P19211,P40891,0
Q12186,Q99252,0
P40580,Q12004,0
P00546,P0CX50,0
P40016,P40302,1
P06838,P32487,0
A0A8D9UGQ7,P40344,0
P32626,Q03796,0
P47180,Q03337,0
P0C0V8,Q05015,0
P38237,Q07530,0
P38270,P53124,0
P15992,P35201,0
P53311,P53938,0
P40362,Q12497,0
P40208,P42950,0
P22211,P53853,0
P50946,Q05468,0
P32496,Q05610,1
P09064,P53153,0
P02381,Q06630,1
P53107,Q05515,0
P48412,Q3E740,0
P38077,P40466,0
P36058,P47164,0
P32524,P40892,0
P42847,P53292,1
P22289,P36156,0
O13548,P40083,0
P47105,Q05776,0
P43611,Q99314,0
P53169,Q3E740,0
A0ACB2N405,P43604,0
P00724,Q05637,0
P0CX57,Q05926,0
P20424,Q04100,0
P11632,P28496,0
P11491,P39987,0
P17967,Q12406,0
P26783,Q08444,1
P00401,P38998,0
P53227,Q08492,0
D6W196,P53322,0
P52488,Q8J0M4,0
Q00362,Q12415,0
O13574,P38175,0
P46999,Q3E7A5,0
P0CY09,P25651,0
P17121,P18410,0
P53927,Q08235,1
P0CX79,P40039,0
P22214,P25381,0
P53083,Q08580,0
P22141,P38622,0
A0A023PYF7,Q08726,0
P24867,P53249,0
Q12127,Q3E7X9,0
P05738,P39015,1
P22146,P25368,0
P0C0V8,P0C0W1,1
P17122,P53315,0
P14741,Q07938,0
O13556,P42222,0
O13541,P43540,0
P14126,P87262,1
P36047,Q03554,0
P38791,Q04377,0
P38871,P48836,0
P43538,Q08750,0
P33400,Q06510,0
P22517,Q12483,0
P47051,Q03028,0
P33296,Q03667,0
P36032,P38309,0
P32904,P53922,0
P40958,Q04223,0
P38693,Q92325,0
P06101,P38325,0
O13564,P38920,0
P36050,P39005,0
P25654,P53174,0
Q3E827,Q9ZZW7,0
P29704,Q12442,0
P32916,P41277,0
Q12164,Q12468,0
P25368,P38077,0
Q06406,Q12420,1
P38079,P38218,0
P05739,P38061,1
Q02872,Q03373,0
P50947,Q08923,1
P38839,P41815,0
P32178,P38876,0
P0CH09,P43588,1
P32796,P40561,0
P02829,Q03231,0
D6VTK4,P38604,0
Q04491,Q05166,1
P0CE99,Q06218,0
P53933,Q03048,0
P39958,Q08558,0
P32798,Q04461,0
P01149,P40571,0
P32806,Q08742,0
Q01649,Q3E807,0
P25333,P32572,0
P25333,P40365,0
P36421,Q04053,0
P32656,P38622,0
P22434,Q05791,0
P02309,P38042,0
P10591,P25605,0
A0A023PXH9,P32617,0
P38744,Q06505,0
A0A8D9UGQ7,Q12487,0
P35180,P36134,0
O13568,P0CE96,0
P22353,P23369,1
Q12206,Q3E7A7,0
P40898,P51601,0
P35203,Q06522,0
P0CX50,P26783,1
P25364,P34225,0
P14724,Q07716,0
P53847,Q03944,0
P0CX70,P48560,0
P26755,P40561,0
A0A023PZG5,Q05937,0
P41901,Q08604,0
P40007,Q02326,1
P0C2I4,P32583,0
P25362,Q12348,0
P07246,Q12486,0
P53769,Q99395,0
P36060,Q04299,0
P25719,Q07505,0
P16120,P25628,0
P37299,P40101,0
O13587,P46945,0
A0A023PZF5,P23293,0
P36085,P38292,0
P34233,P39973,0
P16151,P41815,0
P39549,P41543,0
P32598,P53340,0
P41817,Q05902,0
P02406,P14127,1
P39073,Q06188,0
P41930,Q12512,0
P47101,Q04018,0
P17119,P25560,0
P05626,P07251,1
P21734,Q01574,0
P07262,P0CX47,0
P15365,P23968,0
P21965,P50102,0
P39549,Q04223,0
P22353,P40496,1
P32906,Q03322,0
P18544,P40534,0
P40187,Q06567,0
Q00723,Q12330,1
O13520,P32599,0
P53182,Q12285,0
P38184,P53047,0
P0C0X0,Q06287,1
P24482,P29496,1
P38145,P50094,0
P32457,P32468,1
P33419,P9WEJ5,0
P43602,Q08268,0
P32580,Q03305,0
P14681,P40564,0
P28321,P32190,0
P19516,P39970,0
P40035,P43566,0
P32460,Q05359,0
P36091,P53153,0
P24813,P40025,0
P22580,P51534,0
P32477,P69851,0
Q04921,Q12270,0
P05756,Q12000,1
P38705,Q12187,0
P35200,P40569,0
P14359,Q3E7Z1,0
P33296,P43581,0
P43554,Q12431,0
P38267,Q9ZZW7,0
P36141,P39983,0
P0CX40,P38701,1
P25441,Q12029,0
P50943,Q03782,0
P39970,P40569,0
P06197,P54783,0
P02407,P47155,0
P43594,Q3E7A8,0
P0CX30,P43587,0
P33890,Q08321,0
P36053,Q07350,0
P40502,P43581,0
P40536,P53137,0
P10591,P25344,0
P33300,Q08913,0
P07267,P52917,0
P32331,Q99181,0
P03879,P32523,0
O75012,P53921,1
P36038,Q03898,0
P38196,P40485,0
P16639,P34162,0
P38222,Q06549,0
P53134,Q12363,0
P38127,Q07613,0
Q03205,Q04847,0
P05318,P35735,0
P38882,Q99216,1
P52892,P53159,0
Q12017,Q12468,0
O13545,P13181,0
P53969,Q03144,0
P38715,Q45U48,0
P0CX85,P38344,1
P38854,Q08032,0
P0C272,Q2V2P5,0
P38900,Q12447,0
P00498,P38754,0
P40035,Q08831,0
A0A023PZE9,P0C0W1,0
P14065,Q04438,0
P38801,P46946,0
P50875,P53165,1
Q12349,Q99216,0
P53688,Q08777,0
P14063,P48837,0
P87266,Q04934,0
P40085,P42845,0
P38340,P39518,0
P33412,Q12208,0
P53952,Q06333,0
P12385,Q08962,0
P25375,P36050,0
O42831,P39541,0
P32493,Q06705,0
P38349,P39726,0
P26786,Q02326,1
Q05919,Q92392,0
P00359,P28321,0
P00401,P08019,0
A0A023PZE6,P54070,0
P38999,P43321,0
P47059,Q8TGU7,0
P39110,P46986,0
P36114,P38429,0
P38236,P46784,0
P06169,P53729,0
P43582,Q07613,0
P0CX65,P38726,0
P21771,P53438,0
P43554,Q06705,0
P25621,P36093,0
Q04814,Q2V2P0,0
P14693,Q04491,0
P32485,P40079,0
P04911,P53303,0
P0CF36,P20134,0
P25555,Q04121,0
P0CE92,Q03263,0
P38682,P39077,0
Q04235,Q12382,0
P0CX94,P40010,0
P0CX35,P53295,1
P53229,P53261,0
P43620,P53310,0
P0CX93,P38264,0
P0CF36,P53133,0
P21623,Q12074,0
P43321,Q03776,1
Q12257,Q3E827,0
P03872,P40513,0
P87273,Q08949,0
P38768,P40348,0
P06844,P48236,0
P38151,P38205,0
A0A023PZM3,P05744,0
O13558,Q12284,0
P38839,P53267,0
P36072,P43561,0
P38900,Q3E828,0
P40993,P53865,0
P38902,P53859,0
P36528,Q04199,0
P04449,P0CX51,1
P23796,P47065,0
P00045,P00127,1
P06634,P32839,0
P14681,P39725,0
A0A023PYH0,Q8TGN7,0
P18412,P39545,0
P36112,Q12487,0
P36531,Q04706,0
E9PAE4,Q12305,0
P36519,P47150,1
P32801,P40499,0
P32907,Q12744,0
Q03125,Q99288,0
P40106,Q05583,0
Q04847,Q96VH4,0
P30902,Q99326,0
P39981,P40478,0
P32385,P53181,0
P38129,Q02892,0
P47030,P53187,0
P00729,P87288,0
P40060,P41835,0
P32502,Q2V2P3,0
P10591,P53738,0
P39997,P41921,0
P32316,Q05791,0
Q08216,Q08914,0
P0CX93,P46670,0
P53617,Q02774,0
P36113,Q02981,0
P25657,Q04120,0
P0CX85,P40525,1
P32447,P53105,0
P43567,P53318,0
P23797,P40088,0
P31334,P32841,0
P17967,P38349,0
P51996,P53333,0
P06242,Q04005,0
P00425,Q03218,0
P38751,Q06636,0
P36108,P40552,0
P29055,Q12069,0
P0C5P9,Q07913,0
P04039,P40077,0
P35190,P36058,0
P20448,P53688,0
P46973,Q12348,0
P50083,P53215,0
P0CX18,Q12096,0
P23179,P47051,0
P32789,Q04779,0
P38733,P53099,0
O13549,P18409,0
P0CX25,P41057,1
P09620,Q12477,0
P06242,P53896,0
P38063,Q06810,0
P32485,P41733,0
P0CX09,Q05166,0
P0CX33,P53132,0
P04449,P53730,0
P0C0T4,P47103,0
A0A023PXD9,Q06406,0
P0CX38,P10664,1
P36140,Q3E7Z1,0
P47075,Q04501,0
P38887,Q6Q571,0
A0A023PZK4,P36111,0
P17555,P38327,0
P21826,P26725,0
P0C261,P40043,0
P23180,Q04216,0
P26783,P32469,0
P40969,Q12288,0
Q12154,Q12449,0
Q02598,Q06135,0
P22353,P36527,1
P43580,Q12211,0
P36013,Q04087,0
P15367,P40071,0
P19882,P25042,0
P32525,P53043,0
Q04019,Q12068,0
P07273,Q02939,1
P09368,P25642,0
P04912,P39706,1
Q08208,Q12060,0
P30775,P38523,0
P40693,P53269,0
P34243,Q07505,0
P12695,P40588,0
P0CX55,P39735,0
P0CX85,P32475,0
P20051,P89114,0
P0CX90,P38725,0
Q05530,Q3E787,0
P08539,P25613,0
P32451,P48239,0
P22215,Q08750,0
P13393,P40096,1
A0A023PXB0,P42940,0
Q04409,Q12047,0
P00830,P87266,0
P53194,Q96VG5,0
P40893,P53232,0
P53875,P57743,0
P53329,Q8TGU2,0
P41913,Q8TGJ8,0
Q00246,Q04491,0
P48510,Q07623,0
Q03674,Q3E7Y9,0
P38758,P43552,0
P81450,Q03219,0
P35203,P36516,0
P43558,Q04526,0
P25380,P38140,0
P0CX44,P47011,0
P05743,P36069,0
P33895,P38831,0
P48837,Q07881,0
P25353,P34219,0
P00815,P35172,0
P29496,P38312,0
P36125,P53905,0
P07172,P32604,0
P43589,Q12058,0
P32772,P56508,0
P0CX43,P39744,1
P17076,P23301,1
P36523,P53292,1
P00950,Q12234,0
P53078,Q03759,0
P29461,P40354,0
P40343,Q8TGP4,0
P36091,P48365,0
P36069,Q3E705,0
P39953,Q08108,0
P38165,Q06510,0
P53196,P53282,0
P36092,P54780,0
P36167,P38085,0
P23493,P23501,0
P06704,P33753,0
P38765,Q04894,0
P38176,P39077,0
P30402,P40095,0
O13541,Q870I1,0
P39923,Q06489,0
P36069,Q08215,0
P36421,Q02948,0
P06103,P53082,0
P36127,P43602,0
P0CX38,P15807,0
Q03695,Q12154,0
P38139,P53301,0
P0C5M7,P17695,0
P29509,P47183,0
Q06104,Q12429,0
P02294,P53866,0
P10663,Q06834,0
P21243,P30657,1
P0C0T4,P25443,1
P32789,Q12090,0
P87266,Q06822,0
P32775,Q06151,0
P38891,P50088,0
P38887,Q08985,0
P41338,Q12251,0
P34220,Q04598,0
P38347,Q08231,0
P53143,Q04487,0
P53054,Q08620,0
Q06102,Q12215,0
P38128,P40075,0
P38925,P53918,0
P32499,Q12476,0
P38182,P47013,0
O13533,P27344,0
P33759,P40857,0
P36104,P36224,0
Q08958,Q12185,0
P25087,Q02336,0
P38169,Q01532,0
P36162,P40413,0
P19414,P38821,0
P47137,Q12243,0
P36151,Q03435,0
P0CY08,P38768,0
P53084,P53323,0
P32462,P53129,0
P0CX19,Q12202,0
P25366,P38840,0
P26370,P40049,0
P43579,P53095,0
P23369,Q02950,1
P38316,P47074,0
P02557,Q07904,0
P21771,Q3E840,0
P53136,Q07794,0
A0A023PXB0,P07884,0
P32489,P43534,0
P27515,Q03784,0
P38351,Q08054,0
Q08259,Q3E770,0
P38137,Q03308,0
P25350,Q12217,0
P50110,Q8TGR3,0
P36520,P50623,0
P32340,P40042,0
P36528,Q06594,0
O13542,P36148,0
P02309,Q03691,0
P24031,Q08909,0
P07267,Q12171,0
P32364,Q02197,0
P10356,P53875,0
P36139,Q06466,0
P0CH64,Q12690,0
P38751,Q06665,0
O13516,P38882,1
Q04067,Q12512,0
P38174,Q02775,0
P0CL32,Q8TGJ0,0
P11655,P38186,0
P46673,Q03049,0
P33204,P38852,0
P32783,P43625,0
P31412,Q03920,0
P47018,Q05468,0
P17121,P53854,0
P40358,Q03071,0
P0C0W9,P40540,0
Q02887,Q08968,0
A0A023PXI0,Q3E7Y6,0
P38061,Q01855,1
P38258,Q04897,0
P04650,P35995,0
P25333,Q03219,0
P38898,P48836,0
P40003,Q8TGS9,0
P00045,Q06070,0
P38350,Q05359,0
P25385,Q03629,0
P17214,Q12479,0
P19881,P53956,0
P38341,P39990,0
P12630,Q07688,0
P00420,P48589,0
P35206,Q05515,0
P53216,Q05451,0
P23642,P47099,0
P21304,P46984,0
P38229,Q2V2P8,0
P03873,Q02863,0
P40489,Q3E791,0
P32481,Q3E754,1
P25639,P38865,0
P32363,P40557,0
P38731,Q03557,0
P47119,Q03899,0
P0C0X0,P53941,1
P38719,P47095,0
P32347,Q99297,0
P32461,P38688,0
P33199,P47018,0
P38903,P46965,0
P0CX52,Q06512,1
P53251,P53941,1
P38192,Q6B0V8,0
P87271,Q3E7B6,0
P27825,P39543,0
P0CX56,Q12035,1
P40955,Q12447,0
P46994,Q04341,0
P39937,P40081,0
P04802,P19211,0
P46995,Q3E754,0
Q3E7A5,Q8TGS2,0
P38177,Q12454,0
P53336,Q08900,0
A0A023PXD9,P38884,0
P23291,Q12146,0
P30283,P53860,0
P48362,Q02256,0
P39994,P47039,0
P35719,Q02196,0
P32559,P39110,0
P24482,P47002,0
P0CI67,Q03759,0
P21269,P38778,0
P20457,P53729,0
P00950,P18412,0
P0CX93,Q12748,0
P53743,Q03705,0
P07257,P37299,1
P53174,Q3E833,0
P0C5R6,P0CX99,0
P32630,P48558,0
P15646,Q3E7X9,1
P0C2I8,Q12242,0
P32769,P40354,0
P48015,Q06810,0
Q02776,Q06159,0
P17121,Q02772,0
P32323,Q03790,0
E9PAF1,Q12247,0
P53134,Q12314,0
P31385,P38255,1
P26448,Q04636,0
P38620,P47087,0
Q05948,Q06512,0
A0A023PXH4,P46972,0
P38731,Q12191,0
P21375,P38166,0
P36128,P53249,0
P34163,P40493,0
P23301,Q99385,0
P32794,P53299,0
P32445,P45820,0
P43588,Q12168,0
P43535,P49367,0
P00815,P40007,0
P48837,P53750,0
P08432,P22336,0
P0C5L2,Q05027,0
P25044,P38590,0
P47059,Q12692,0
P47101,P53087,0
E9PAE4,P39559,0
P10869,P29453,0
O13518,P28006,0
Q04767,Q08504,0
P38252,P53631,0
P15108,Q12449,1
P17261,P43561,0
P0CX28,P26786,1
P0CX25,P35997,1
P53880,Q12345,0
Q07953,Q12436,0
P0CX78,P38874,0
P53202,P53932,0
P40303,P53172,0
P18409,P40208,0
P53342,Q8TGP8,0
P43577,Q03212,0
P36160,P39103,0
P02406,P39729,1
P25358,P43551,0
P14127,P41058,1
P38783,P40858,1
Q02804,Q8TGR2,0
P25584,P40487,0
P0CX16,Q03308,0
P05986,P40043,0
P0CX49,P53295,1
P38702,Q12055,0
P32770,P53728,0
P53305,Q02950,1
P00927,Q08179,0
P27472,P40969,0
P36087,P53292,0
P06168,Q02771,0
P38826,Q06703,0
P02407,P46654,1
P33312,Q02890,0
O94143,Q12166,0
P21826,P40955,0
P39676,P46989,0
P25625,P50278,0
P24870,Q12354,0
P0CX81,P41903,0
P38722,P40988,0
P47048,Q02891,0
P48439,P53032,0
P36073,P40521,0
P00358,P38902,0
P47044,P53898,0
Q06200,Q08240,0
Q08969,Q2V2P2,0
P23179,Q12047,0
P40165,Q12107,0
Q2V2P6,Q99341,0
P38333,Q04487,0
P07347,Q04413,0
P38213,Q07788,0
P32771,Q04502,0
P53338,P53718,0
P0CX62,Q07990,0
P0CE91,P25366,0
P21190,P38115,0
P0C0W9,P38344,1
P38177,Q03530,0
P40100,Q08990,0
P25298,P53096,0
P20459,P39516,1
Q02159,Q08741,0
Q00776,Q12336,0
P40003,Q06705,0
P0CX55,Q08444,1
P23250,Q12374,0
P32799,P48510,0
A0A023PZE2,P47113,0
P38953,P53338,0
P47007,P53628,0
Q08214,Q92392,0
P40089,Q07350,1
P25638,P32858,0
P00729,P53824,0
P23748,P38260,0
Q07732,Q12411,0
P39923,Q04491,1
P39533,P54837,0
P00358,P48559,0
P36078,P38193,0
P40075,Q05942,0
Q02159,Q12241,0
P42884,Q02204,0
P41338,Q03080,0
P06208,P53165,0
P38701,P46990,1
P0CX26,P20604,0
P25646,P32489,0
P47106,P53079,0
O13562,P25372,0
P31244,P40575,0
P46999,Q08634,0
P38197,P47038,0
P32048,Q06160,0
P38902,Q05636,0
P0C2H7,Q12372,0
P05743,Q3E792,1
P24783,Q12509,0
P00425,P38724,0
P46946,P46969,0
P18411,Q05998,0
P25654,Q07355,0
P0CX52,P38333,1
P43123,Q06668,0
P53823,Q06598,0
P23724,Q3E742,0
A0A023PYG1,Q06338,0
P06775,Q07530,0
P38779,Q03703,0
P39943,Q04053,0
P40585,Q07992,0
P07275,Q08498,0
P38067,P53249,0
P38316,P47127,0
P25631,Q06623,0
P36026,P38199,0
P15202,P41058,0
P47175,Q03796,0
P28626,Q06263,0
P38930,Q12746,0
P53150,Q02776,0
P46683,Q08649,0
P0CX88,P21734,0
P03872,Q06508,0
Q06090,Q06813,0
P05759,P0C0V8,1
P06783,P39998,0
P03877,Q03769,0
P25046,P25568,0
P0CF16,Q12136,0
P39983,Q06104,0
P53231,Q03079,0
P43607,P47184,0
P29478,P37261,0
Q06709,Q12143,0
P30777,P53139,0
E9PAE7,P43619,0
P36019,Q03322,0
P34223,P39550,0
P53941,Q07843,0
P53877,Q03125,0
P39563,Q12507,0
P38176,Q08202,0
P35691,Q12468,0
P38067,Q9ZZX1,0
P38241,P43587,0
P05750,P38186,0
Q03630,Q12336,0
P32913,P53053,0
P05317,P0CX55,1
P00044,P21705,0
P40495,Q12346,0
P32505,Q06333,0
Q03429,Q04636,0
P32569,Q03290,1
Q05024,Q12262,0
A0A023PZ94,P53344,0
P38320,Q3E804,0
P39939,P46986,0
P39998,Q04172,0
Q06678,Q12402,0
P0CL39,P25602,0
P22108,P25299,0
P21147,Q9ZZV8,0
P40484,Q02864,0
P38307,P81450,0
P38870,P53162,0
P25378,P38431,0
P38957,Q06991,0
P0CW40,P38042,0
P46996,Q12748,0
P05744,Q12080,1
P53337,Q04991,0
P0CL41,Q12000,0
P39958,Q08119,0
P43611,Q12249,0
P14904,P40513,0
P07256,P08067,1
P51601,Q08293,0
P0CX31,Q12499,1
P38698,P39945,0
P40086,P48363,0
P0CX46,P32858,0
O13562,P47167,0
P32785,P43561,0
P25646,P53741,0
P0CX96,P53206,0
P0CX40,P23301,1
P00425,Q08955,0
E9PAD8,Q12109,0
P46973,P53206,0
P50091,Q04322,0
P43581,Q12373,0
P32835,Q96VH1,0
P43561,Q08543,0
P0CX12,Q03263,0
P40414,P53898,0
Q03940,Q3E810,0
P20448,P38204,0
P40515,P53136,0
P32463,Q04233,0
P10962,Q02753,1
P22204,Q08992,0
P36014,Q08958,0
P38689,Q12166,0
P38346,Q12522,0
P21825,P39729,0
P47912,Q04149,0
P41805,Q3E7X9,1
P32831,P80210,0
P33399,P53245,0
P25344,P38128,0
P47175,P53320,0
P40103,Q12453,0
P22148,P38954,0
P36001,Q08994,0
P40360,P49956,0
P0C5P7,P32471,0
Q00055,Q03419,0
P32630,Q3E7B9,0
P06367,P48234,1
P22517,Q12479,0
O94086,P46987,0
P21190,P32602,0
P06780,Q04712,0
P14681,P32476,0
P33448,P35994,0
P53628,P87284,0
P07261,P40509,0
Q04398,Q06408,0
P17122,P36167,0
P07281,Q12114,0
P38776,P53092,0
P0C5P4,P38197,0
P53977,Q08492,0
P38171,Q12259,0
P13712,Q03525,0
P38912,P39975,0
P39105,P39714,0
P06197,Q12013,0
P38783,Q99385,0
A0A023PXN9,P14724,0
A0A023PYE4,Q12312,0
P38722,P53861,0
P28817,P53728,0
P47027,Q12355,0
P0CX54,Q8TGK6,0
P07266,P0C5R6,0
P38776,Q12082,0
P0CX37,Q12149,1
P40032,Q02521,0
P06115,P38176,0
P32867,P53943,0
